"Lamoille Health Partners, Inc.","609 Washington Hwy, 609 Washington Hwy, Morrisville, VT 05661-8652",www.chslv.org,,,,Morrisville,VT,05661-8652
"Community Care of West Virginia, Inc.","37 W Main St, 37 W Main St, Buckhannon, WV 26201-2235",www.ccwv.org,,,,Buckhannon,WV,26201-2235
Access Community Health Network,"600 W Fulton St Ste 200, 600 W Fulton St Ste 200, Chicago, IL 60661-1262",,,,,Chicago,IL,60661-1262
"Westside Family Healthcare, Inc.","300 Water St Ste 200, 300 Water St Ste 200, Wilmington, DE 19801-5043",WWW.WESTSIDEHEALTH.ORG,302-656-8292,chris.fraser@westsidehealth.org,,Wilmington,DE,19801-5043
"CONTRA COSTA , COUNTY OF","2500 Alhambra Ave, 2500 Alhambra Ave, Martinez, CA 94553-3156",,925-313-6783,anuja.chand@cchealth.org,,Martinez,CA,94553-3156
Pomona Community Health Center,"1450 E Holt Ave, 1450 E Holt Ave, Pomona, CA 91767-5822",,,,,Pomona,CA,91767-5822
"East Harlem Council For Human Services, Inc.","2265 3rd Ave, 2265 3rd Ave, New York, NY 10035-2231",www.boriken.org,,,,New York,NY,10035-2231
LAWNDALE CHRISTIAN HEALTH CENTER,"3860 W Ogden Ave, 3860 W Ogden Ave, Chicago, IL 60623-2460",www.lawndale.org,,,,Chicago,IL,60623-2460
Lee Memorial Health System,"2776 Cleveland Ave, 2776 Cleveland Ave, Fort Myers, FL 33901-5864",,239-834-9998,robert.johns@leememorial.org,,Fort Myers,FL,33901-5864
"Heartland Health Center, Inc.","3307 W Capital Ave, 3307 W Capital Ave, Grand Island, NE 68803-1334",,308-258-0549,peachismason@gmail.com,,Grand Island,NE,68803-1334
"Oak Orchard Community Health Center, Inc.","300 West Ave, 300 West Ave, Brockport, NY 14420-1118",,585-637-3905 x343,mpettibon@oochc.org,,Brockport,NY,14420-1118
LINCOLN COUNTY COMMUNITY HEALTH CENTER,"320 E 2nd St, 320 E 2nd St, Libby, MT 59923-2010",na,,,,Libby,MT,59923-2010
Harmony Health Medical Clinic And Family Resource Center,"1908 N Beale Rd Ste E, 1908 N Beale Rd Ste E, Marysville, CA 95901-6937",www.myharmonyhealth.org,530-743-6888,v_ayala@myharmonyhealth.org,,Marysville,CA,95901-6937
"Sacramento, County Of","4600 Broadway Ste 2500, 4600 Broadway Ste 2500, Sacramento, CA 95820-1527",https://ies-rdusd-ca.schoolloop.com/,,,,Sacramento,CA,95820-1527
International Community Health Services,"720 8th Ave S, 720 8th Ave S, Seattle, WA 98104-3032",www.ichs.com,206-788-3569,doquyenh@ichs.com,,Seattle,WA,98104-3032
"FAMILY HEALTH CENTER OF CLARK COUNTY, INC.","1319 Duncan Ave, 1319 Duncan Ave, Jeffersonville, IN 47130-3759",n/a,,,,Jeffersonville,IN,47130-3759
"United Community And Family Services, Inc.","34 E Town St, 34 E Town St, Norwich, CT 06360-2317",www.ucfs.org,860-822-4143,jgranger@ucfs.org,,Norwich,CT,06360-2317
"Hudson River Healthcare, Inc.","1037 Main St, 1037 Main St, Peekskill, NY 10566-2913",,914-924-4923,lreid@hrhcare.org,,Peekskill,NY,10566-2913
SACOPEE VALLEY HEALTH CENTER,"70 Main St, 70 Main St, Porter, ME 04068-3527",www.svhc.org,,,,Porter,ME,04068-3527
Eau Claire Cooperative Health Center,"1228 Harden St Fl 2, 1228 Harden St Fl 2, Columbia, SC 29204-1800",www.ecchc.org,,,,Columbia,SC,29204-1800
"COMMUNITY HEALTH CENTERS OF SOUTHERN IOWA, INC.","302 NE 14th St, 302 NE 14th St, Leon, IA 50144-1206",http://chcsi.org/,,,,Leon,IA,50144-1206
Western Maryland Health Care Corporation,"1027 Memorial Dr, 1027 Memorial Dr, Oakland, MD 21550-4343",,301-533-3300 x3056,bbailey@mtnlaurel.org,,Oakland,MD,21550-4343
Neighborhood Healthcare,"425 N Date St Ste 203, 425 N Date St Ste 203, Escondido, CA 92025-3413",,760-520-8375,rakeshp@nhcare.org,,Escondido,CA,92025-3413
Public Health Management Corporation,"1500 Market St Ste 1500, 1500 Market St Ste 1500, Philadelphia, PA 19102-2100",,,,,Philadelphia,PA,19102-2100
Family Care Health Centers,"401 Holly Hills Ave, 401 Holly Hills Ave, Saint Louis, MO 63111-2410",,,,,Saint Louis,MO,63111-2410
"Community Health South Florida, Inc.","10300 SW 216th St, 10300 SW 216th St, Cutler Bay, FL 33190-1003",www.chisouthfl.org,,,,Cutler Bay,FL,33190-1003
"COMMUNITY HEALTH SYSTEMS, INC.","252 Rural Acres Dr, 252 Rural Acres Dr, Beckley, WV 25801-3503",,,,,Beckley,WV,25801-3503
"SCENIC BLUFFS HEALTH CENTER, INC","238 Front St, 238 Front St, Cashton, WI 54619-2002",,608-654-5100 x267,sbarker@scenicbluffs.org,,Cashton,WI,54619-2002
WAYNE MEMORIAL COMMUNITY HEALTH CENTERS,"601 Park St, 601 Park St, Honesdale, PA 18431-1445",,,,,Honesdale,PA,18431-1445
Care For The Homeless,"30 E 33rd St Fl 5, 30 E 33rd St Fl 5, New York, NY 10016-5337",,,,,New York,NY,10016-5337
"Citrus Health Network, Inc.","4175 W 20th Ave, 4175 W 20th Ave, Hialeah, FL 33012-5874",www.citrushealth.com,,,,Hialeah,FL,33012-5874
"CUMBERLAND FAMILY MEDICAL CENTER, INC.","360 Keen St Ste 500, 360 Keen St Ste 500, Burkesville, KY 42717-7944",,270-858-6655,tantle@cfmcky.com,,Burkesville,KY,42717-7944
International Community Health Services,"720 8th Ave S, 720 8th Ave S, Seattle, WA 98104-3032",,206-788-3569,doquyenh@ichs.com,,Seattle,WA,98104-3032
"CAROLINA HEALTH CENTERS, INC.","313 Main St, 313 Main St, Greenwood, SC 29646-2757",www.carolinahealthcenters.org,,,,Greenwood,SC,29646-2757
"FAMILY HEALTH CARE CLINIC, INC.","4635 Highway 80 E, 4635 Highway 80 E, Pearl, MS 39208-4226",www.familyhealthcareclinic.com,,,,Pearl,MS,39208-4226
"Community Health Centers Of South Central Texas, Inc.","228 Saint George St, 228 Saint George St, Gonzales, TX 78629-3910",www.chcsct.com,,,,Gonzales,TX,78629-3910
Kokua Kalihi Valley (Comprehensive Family Services),"2239 N School St, 2239 N School St, Honolulu, HI 96819-2539",www.kkv.net,808-791-9400,devans@kkv.net,,Honolulu,HI,96819-2539
SAINT JOSEPHS MERCY CARE SVCS,"424 Decatur St SE, 424 Decatur St SE, Atlanta, GA 30312-1848",www.mercyatlanta.org,,,,Atlanta,GA,30312-1848
"Healing Hands Ministries, Inc.","8515 Greenville Ave Ste N108, 8515 Greenville Ave Ste N108, Dallas, TX 75243-7035",www.hhmhealth.org,214-221-0855 x138,jasonwallace@hhmtx.org,,Dallas,TX,75243-7035
"Rural Health Services Consortium, Inc.","4966 Highway 11W, 4966 Highway 11W, Rogersville, TN 37857-6028",www.rhsctn.com,,,,Rogersville,TN,37857-6028
"CUMBERLAND FAMILY MEDICAL CENTER, INC.","360 Keen St Ste 500, 360 Keen St Ste 500, Burkesville, KY 42717-7944",,270-858-6655,tantle@cfmcky.com,,Burkesville,KY,42717-7944
SPRINGFIELD MEDICAL CARE SYSTEM INC,"25 Ridgewood Rd, 25 Ridgewood Rd, Springfield, VT 05156-3050",,802-885-7646,kwescott@springfieldmed.org,,Springfield,VT,05156-3050
Southeast Community Health Systems,"6351 Main St, 6351 Main St, Zachary, LA 70791-4038",,225-306-2014,thwright@shchc.org,,Zachary,LA,70791-4038
"Family Health Center of Worcester, Inc.","26 Queen St Ste 3, 26 Queen St Ste 3, Worcester, MA 01610-2473",http://www.fhcw.org,,,,Worcester,MA,01610-2473
Cahaba Medical Care Foundation,"195 Hospital Dr, 195 Hospital Dr, Centreville, AL 35042-2935",,,,,Centreville,AL,35042-2935
THE HEALTH & HOSPITAL CORP OF MARION COUNTY,"3838 N Rural St Fl 8, 3838 N Rural St Fl 8, Indianapolis, IN 46205-2930",http://www.eskenazihealth.edu/find-a-location/north-arlington,317-221-3358,hhcgrants@hhcorp.org,,Indianapolis,IN,46205-2930
"Whatley Health Services, Inc.","2731 Ml King Jr Blvd, 2731 Ml King Jr Blvd, Tuscaloosa, AL 35401-5235",www.whatleyhealth.org,,,,Tuscaloosa,AL,35401-5235
FREDERIKSTED HEALTH CARE INC,"516 Strand St, 516 Strand St, Frederiksted, VI 00840-3533",WWW.FHC-INC.NET/,340-772-1992,mwebster@fhc-inc.net,,Frederiksted,VI,00840-3533
"Clinicas del Camino Real, Inc.","200 S Wells Rd Ste 200, 200 S Wells Rd Ste 200, Ventura, CA 93004-1377",clinicas.org,,,,Ventura,CA,93004-1377
"COMMUNITY HEALTH CENTER, INCORPORATED","635 MN ST, 635 MN ST, Middletown, CT 06457",,860-347-6602,mark@chc1.com,,Middletown,CT,06457
Sea-Mar Community Health Center,"1040 S Henderson St, 1040 S Henderson St, Seattle, WA 98108-4720",www.seamar.org,206-763-5277,dustingreer@seamarchc.org,,Seattle,WA,98108-4720
"FAMILY HEALTH CARE CENTERS OF GREATER LOS ANGELES, INC.","6501 Garfield Ave, 6501 Garfield Ave, Bell, CA 90201-1805",www.fhccgla.com,562-776-5010,ldoan@fhccgla.org,,Bell,CA,90201-1805
"CUMBERLAND FAMILY MEDICAL CENTER, INC.","360 Keen St Ste 500, 360 Keen St Ste 500, Burkesville, KY 42717-7944",www.cumberlandfamilymedical.com,270-858-6655,tantle@cfmcky.com,,Burkesville,KY,42717-7944
FAMILY FIRST HEALTH CORPORATION,"116 S George St, 116 S George St, York, PA 17401-1474",www.familyfirsthealth.org,,,,York,PA,17401-1474
Primary Health Services Center,"2914 Betin Ave, 2914 Betin Ave, Monroe, LA 71201-7258",N/A,,,,Monroe,LA,71201-7258
"Aunt Martha's Health And Wellness, Inc.","19990 Governors Hwy, 19990 Governors Hwy, Olympia Fields, IL 60461-1021",www.auntmarthas.org,,,,Olympia Fields,IL,60461-1021
"OPTIMUS HEALTH CARE, INC.","982 E Main St, 982 E Main St, Bridgeport, CT 06608-1913",www.optimushealthcare.org,203-520-9865,amcgoldrick@opthc.org,,Bridgeport,CT,06608-1913
"Sterling Health Solutions, Inc.","209 N Maysville St Ste 200, 209 N Maysville St Ste 200, Mount Sterling, KY 40353-1179",,859-404-7686,fmahoney@sterlinghealthky.org,,Mount Sterling,KY,40353-1179
PROJECT VIDA HEALTH CENTER,"3607 Rivera Ave, 3607 Rivera Ave, El Paso, TX 79905-2415",,,,,El Paso,TX,79905-2415
"North Shore Community Health, Inc.","47 Congress St Frnt, 47 Congress St Frnt, Salem, MA 01970-7311",www.nschi.org,978-825-1109,margaret.brennan@nschi.org,,Salem,MA,01970-7311
South Central Medical & Resource Center,"216 S Main St, 216 S Main St, Lindsay, OK 73052-5634",www.okscmrc.org,,,,Lindsay,OK,73052-5634
"FETTER HEALTH CARE NETWORK, INC.","51 Nassau St, 51 Nassau St, Charleston, SC 29403-5513",fcfetter.com,843-957-1712,natasha_chatman@fetterhealthcare.org,,Charleston,SC,29403-5513
"Jane Pauley Community Health Center, Inc.","1503 N Mitthoeffer Rd, 1503 N Mitthoeffer Rd, Indianapolis, IN 46229-2425",www.janepauleychc.com,317-934-0755,mhackett@janepauleychc.org,,Indianapolis,IN,46229-2425
"Petaluma Health Center, Inc.","1179 N Mcdowell Blvd, 1179 N Mcdowell Blvd, Petaluma, CA 94954-6559",www.coastalhealth.net,,,,Petaluma,CA,94954-6559
MISSION AREA HEALTH ASSOCIATES,"240 Shotwell St, 240 Shotwell St, San Francisco, CA 94110-1323",www.mnhc.org,415-552-3870,edgarbueras@mnhc.org,,San Francisco,CA,94110-1323
"COMMUNITY HEALTH CENTER, INCORPORATED","635 MN ST, 635 MN ST, Middletown, CT 06457",,860-347-6602,mark@chc1.com,,Middletown,CT,06457
"Kinston Community Health Center, Incorporated","324 N Queen St, 324 N Queen St, Kinston, NC 28501-4932",https://southeastlcps.weebly.com/,,,,Kinston,NC,28501-4932
CLINICA DE SALUD DEL VALLE DE SALINAS,"440 Airport Blvd Ste A, 440 Airport Blvd Ste A, Salinas, CA 93905-3302",,,,,Salinas,CA,93905-3302
"PALMETTO HEALTH COUNCIL, INC","643 Main St, 643 Main St, Palmetto, GA 30268-1138",www.yourtownhealth.com,,,,Palmetto,GA,30268-1138
"Primary Care Health Services, Inc.","7227 Hamilton Ave, 7227 Hamilton Ave, Pittsburgh, PA 15208-1814",N/A,,,,Pittsburgh,PA,15208-1814
EL CENTRO FAMILY HEALTH,"538 N Paseo De Onate, 538 N Paseo De Onate, Espanola, NM 87532-2618",www.ecfh.org,,,,Espanola,NM,87532-2618
"HENDERSON COUNTY RURAL HEALTH CENTER, INC.","1204 Highway 164 E, 1204 Highway 164 E, Oquawka, IL 61469-3204",www.eagleviewhealth.org,309-867-2202 x218,scourson@eagleviewhealth.org,,Oquawka,IL,61469-3204
"Jefferson Community Health Care Centers, Inc","4028 Highway 90 W, 4028 Highway 90 W, Avondale, LA 70094-2622",,,,,Avondale,LA,70094-2622
BORREGO COMMUNITY HEALTH FOUNDATION,"4343 Yaqui Pass Rd, 4343 Yaqui Pass Rd, Borrego Springs, CA 92004",,,,,Borrego Springs,CA,92004
"Access Family Health Services, Inc.","63450 Highway 25 N, 63450 Highway 25 N, Smithville, MS 38870-9745",accessfamilyhealth.com,,,,Smithville,MS,38870-9745
"Asian And Pacific Islander Wellness Center, Inc.","730 Polk St Fl 4, 730 Polk St Fl 4, San Francisco, CA 94109-7813",,415-292-3420 x308,romeo@sfcommunityhealth.org,,San Francisco,CA,94109-7813
Corporacion de Servicios de Salud y Medicina Avanzada,"13.5 Carr 172, 13.5 Carr 172, Bayamón, PR 00739",,,,,Bayamón,PR,00739
Detroit Health Care For The Homeless,"15400 W Mcnichols Rd, 15400 W Mcnichols Rd, Detroit, MI 48235-3724",www.ahcdetroit.org,517-627-7841,baperkins@comcast.net,,Detroit,MI,48235-3724
Presbyterian Medical Services,"1422 Paseo De Peralta, 1422 Paseo De Peralta, Santa Fe, NM 87501-4391",,505-820-3475,lisa.stephens@pmsnm.org,,Santa Fe,NM,87501-4391
Community Health Care Systems Inc,"2251 W Elm St, 2251 W Elm St, Wrightsville, GA 31096-2017",www.chcsga.org,478-552-7384 x1211,cbelcher@chcsga.org,,Wrightsville,GA,31096-2017
"Central Florida Health Care, Inc.","47 5th St NW, 47 5th St NW, Winter Haven, FL 33881-4672",www.cfhconline.org,863-333-1625,mpickos@cfhconline.org,,Winter Haven,FL,33881-4672
"Community Health South Florida, Inc.","10300 SW 216th St, 10300 SW 216th St, Cutler Bay, FL 33190-1003",www.chisouthfl.org,,,,Cutler Bay,FL,33190-1003
ATCHISON COMMUNITY HEALTH CLINIC,"1412 N 2nd St, 1412 N 2nd St, Atchison, KS 66002-1203",,,,,Atchison,KS,66002-1203
"WAIANAE DISTRICT COMPREHENSIVE HEALTH AND HOSPITAL BOARD, INCORPORATED","86-260 Farrington Hwy, 86-260 Farrington Hwy, Waianae, HI 96792-3128",www.wcchc.com,,,,Waianae,HI,96792-3128
"Greater Lawrence Family Health Center, Inc.","1 Griffin Brook Dr Ste 101, 1 Griffin Brook Dr Ste 101, Methuen, MA 01844-1865",www.glfhc.org,978-771-7675,thu.huynh-vien@glfhc.org,,Methuen,MA,01844-1865
"Morton Comprehensive Health Services, Inc.","1334 N Lansing Ave, 1334 N Lansing Ave, Tulsa, OK 74106-5907",www.mortonhealth.org,,,,Tulsa,OK,74106-5907
"NORTHEAST MISSOURI HEALTH COUNCIL, INC.","1416 Crown Dr, 1416 Crown Dr, Kirksville, MO 63501-2548",www.nmhcinc.org,660-627-5757 x14,elymer@nmhcinc.org,,Kirksville,MO,63501-2548
"COMPLETE CARE COMMUNITY HEALTH CENTER, INC.","2928 E Cesar E Chavez Ave, 2928 E Cesar E Chavez Ave, Los Angeles, CA 90033-3110",,323-266-6700,comcarela@yahoo.com,,Los Angeles,CA,90033-3110
"Roanoke Chowan Community Health Center, Inc.","120 Health Center Dr, 120 Health Center Dr, Ahoskie, NC 27910-8161",,,,,Ahoskie,NC,27910-8161
LAWNDALE CHRISTIAN HEALTH CENTER,"3860 W Ogden Ave, 3860 W Ogden Ave, Chicago, IL 60623-2460",www.lawndale.org,,,,Chicago,IL,60623-2460
"Rainelle Medical Center, Inc.","176 Medical Center Dr, 176 Medical Center Dr, Rainelle, WV 25962-1064",,,,,Rainelle,WV,25962-1064
Northeast Valley Health Corporation,"1172 N Maclay Ave, 1172 N Maclay Ave, San Fernando, CA 91340-1328",,818-898-1388,patriciamoraga@nevhc.org,,San Fernando,CA,91340-1328
"B-K Health Center, Inc.","498 S Main St, 498 S Main St, Montrose, PA 18801-1317",,,,,Montrose,PA,18801-1317
HACKLEY COMMUNITY CARE CENTER INC,"2700 Baker St Ste 3A, 2700 Baker St Ste 3A, Muskegon, MI 49444-2157",,,,,Muskegon,MI,49444-2157
GASTON FAMILY HEALTH SERVICES INC,"991 W Hudson Blvd, 991 W Hudson Blvd, Gastonia, NC 28052-6430",www.kintegra.org,,,,Gastonia,NC,28052-6430
"Broad Top Area Medical Center, Inc., The","4133 Medical Center Dr, 4133 Medical Center Dr, Broad Top, PA 16621-9001",,814-635-7351,cblack@broadtopmedical.com,,Broad Top,PA,16621-9001
Community Health Development Inc,"908 Evans St, 908 Evans St, Uvalde, TX 78801-6051",www.chdi4health.org,,,,Uvalde,TX,78801-6051
"United Community And Family Services, Inc.","34 E Town St, 34 E Town St, Norwich, CT 06360-2317",,860-822-4143,jgranger@ucfs.org,,Norwich,CT,06360-2317
"EAST ARKANSAS FAMILY HEALTH CENTER, INC.","900 N 7th St, 900 N 7th St, West Memphis, AR 72301-2001",eafhc.org,,,,West Memphis,AR,72301-2001
"St. Thomas Community Health Center, Inc.","1020 Saint Andrew St, 1020 Saint Andrew St, New Orleans, LA 70130-5022",www.stthomaschc.org,504-529-5558 x466,rdarrow@stthomaschc.org,,New Orleans,LA,70130-5022
"Health Care Center For The Homeless, Inc.","232 N Orange Blossom Trl, 232 N Orange Blossom Trl, Orlando, FL 32805-1612",hcch.org,,,,Orlando,FL,32805-1612
Piedmont Access to Health Services Inc,"705 Main St, 705 Main St, Danville, VA 24541-1803",www.pathsinc.org,434-791-3630 x1023,mmendenhall@pathsinc.org,,Danville,VA,24541-1803
Maricopa County Special Health Care District,"2601 E Roosevelt St, 2601 E Roosevelt St, Phoenix, AZ 85008-4973",https://valleywisehealth.org/,602-344-1129,barbara.harding@valleywisehealth.org,,Phoenix,AZ,85008-4973
"Westside Family Healthcare, Inc.","300 Water St Ste 200, 300 Water St Ste 200, Wilmington, DE 19801-5043",www.westsidehealth.org,302-656-8292,chris.fraser@westsidehealth.org,,Wilmington,DE,19801-5043
Southeast Alaska Regional Health Consortium,"3100 Channel Dr Ste 300, 3100 Channel Dr Ste 300, Juneau, AK 99801-7837",,,,,Juneau,AK,99801-7837
"Flathead Community Health Center ,Inc","1035 1st Ave W, 1035 1st Ave W, Kalispell, MT 59901-5607",greatervalleyhealth.org,,,,Kalispell,MT,59901-5607
"COMMUNITY HEALTH CENTER, INCORPORATED","635 MN ST, 635 MN ST, Middletown, CT 06457",www.chc1.com,860-347-6602,mark@chc1.com,,Middletown,CT,06457
YAKIMA NEIGHBORHOOD HEALTH SERVICES,"12 S 8th St, 12 S 8th St, Yakima, WA 98901-3020",www.ynhs.org,,,,Yakima,WA,98901-3020
"HEART OF TEXAS COMMUNITY HEALTH CENTER, INC.","1600 Providence Dr, 1600 Providence Dr, Waco, TX 76707-2261",www.wacofhc.org,254-313-4412,mpolk@wacofhc.org,,Waco,TX,76707-2261
"Family Health Center Of Marshfield, Inc.","1000 N Oak Ave, 1000 N Oak Ave, Marshfield, WI 54449-5703",NA,,,,Marshfield,WI,54449-5703
FIRST NATIONS COMMUNITY HEALTH SOURCE INC,"5608 Zuni Rd SE, 5608 Zuni Rd SE, Albuquerque, NM 87108-2926",www.fnch.org,,,,Albuquerque,NM,87108-2926
"COMMUNITY HEALTH CENTER, INCORPORATED","635 MN ST, 635 MN ST, Middletown, CT 06457",www.chc1.com,860-347-6602,mark@chc1.com,,Middletown,CT,06457
"Sunset Park Health Council, Inc.","150 55th St Ste 1, 150 55th St Ste 1, Brooklyn, NY 11220-2508",https://nyulangone.org/locations/flatbush-family-health-center-at-nyu-langone,,,,Brooklyn,NY,11220-2508
"LAKES COMMUNITY HEALTH CENTER, INC., THE","7665 US Highway 2, 7665 US Highway 2, Iron River, WI 54847-4690",www.nlccwi.org,,,,Iron River,WI,54847-4690
"Hopewell Health Centers, Inc.","1049 Western Ave, 1049 Western Ave, Chillicothe, OH 45601-1104",www.hopewellhealth.org,,,,Chillicothe,OH,45601-1104
Rural Health Corporation of Northeastern Pennsylvania,"1084 Highway 315 Blvd, 1084 Highway 315 Blvd, Wilkes Barre, PA 18702-7012",N/A,,,,Wilkes Barre,PA,18702-7012
"Change, Incorporated","3158 West St, 3158 West St, Weirton, WV 26062-4637",,,,,Weirton,WV,26062-4637
BORREGO COMMUNITY HEALTH FOUNDATION,"4343 Yaqui Pass Rd, 4343 Yaqui Pass Rd, Borrego Springs, CA 92004",https://borregomedical.org,,,,Borrego Springs,CA,92004
Waikiki Health,"277 Ohua Ave, 277 Ohua Ave, Honolulu, HI 96815-6612",www.waikikihc.org,,,,Honolulu,HI,96815-6612
"Williamson Health & Wellness Center, Inc","184 E 2nd Ave Ste 210, 184 E 2nd Ave Ste 210, Williamson, WV 25661-3602",www.williamsonhealthwellness.com,,,,Williamson,WV,25661-3602
OPEN DOOR COMMUNITY HEALTH CENTERS,"670 9th St Ste 203, 670 9th St Ste 203, Arcata, CA 95521-6249",www.opendoorhealth.com,,,,Arcata,CA,95521-6249
"PRIMARY HEALTH CARE, INC.","1200 University Ave Ste 200, 1200 University Ave Ste 200, Des Moines, IA 50314-2355",www.phcinc.net,,,,Des Moines,IA,50314-2355
Tandem Health SC,"1278 N Lafayette Dr, 1278 N Lafayette Dr, Sumter, SC 29150-2964",www.tandemhealthsc.org,,,,Sumter,SC,29150-2964
PROMISE HEALTHCARE NFP,"819 Bloomington Rd, 819 Bloomington Rd, Champaign, IL 61820-2101",,,,,Champaign,IL,61820-2101
"IBERIA COMPRHESIVE COM HEALTH CNTR, INC.","806 Jefferson Ter, 806 Jefferson Ter, New Iberia, LA 70560-5727",www.icchc.org,,,,New Iberia,LA,70560-5727
"COOK AREA HEALTH SERVICES, INC.","20 5th St SE, 20 5th St SE, Cook, MN 55723-9702",,,,,Cook,MN,55723-9702
NEW HEALTH PROGRAMS ASSOCIATION,"509 E Main Ave, 509 E Main Ave, Chewelah, WA 99109-8964",www.newhp.org,,,,Chewelah,WA,99109-8964
Hidalgo Medical Services,"530 De Moss St, 530 De Moss St, Lordsburg, NM 88045-2617",,575-597-2481 x2481,afrost@hmsnm.org,,Lordsburg,NM,88045-2617
Golden Valley Health Centers,"737 W Childs Ave, 737 W Childs Ave, Merced, CA 95341-6805",,,,,Merced,CA,95341-6805
North East Medical Services,"1520 Stockton St, 1520 Stockton St, San Francisco, CA 94133-3354",,,,,San Francisco,CA,94133-3354
"SANTA CLARA, COUNTY OF","70 W Hedding St, 70 W Hedding St, San Jose, CA 95110-1705",,,,,San Jose,CA,95110-1705
St. George Medical Clinic Inc,"8591 Holly Meadows Rd, 8591 Holly Meadows Rd, Parsons, WV 26287-8604",,304-478-3339,sgmcadministrator@citynet.net,,Parsons,WV,26287-8604
"Hamilton Community Health Network, Inc.","225 E 5th St Ste 300, 225 E 5th St Ste 300, Flint, MI 48502-1641",,,,,Flint,MI,48502-1641
"Christ Community Health Services, Inc.","2595 Central Ave, 2595 Central Ave, Memphis, TN 38104-5905",https://www.christcommunityhealth.org/,901-260-8541,benjamin.andrews@christchs.org,,Memphis,TN,38104-5905
"NORTHEAST MISSISSIPPI HEALTH CARE, INC.","12 Brunswick St, 12 Brunswick St, Byhalia, MS 38611-7000",www.byhaliafamilyhealthcenter.org,,,,Byhalia,MS,38611-7000
North Broward Hospital District,"1800 NW 49th St, 1800 NW 49th St, Fort Lauderdale, FL 33309-3092",WWW.BROWARDHEALTH.ORG/BODY.CFM?ID=846,,,,Fort Lauderdale,FL,33309-3092
